body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
Bastyovanszky also alleged the mayor’s office falsely claimed to city councillors and school trustees that he was under investigation by the integrity commissioner and that Sim sought to dissolve the park board because he was “unable to control decisions” of commissioners.,47,"{""themes"": null}",1.5214989185333252,"{""themes"": null}",1.5240890979766846,"{""themes"": ""law_and_crime""}",1.8655588626861572,"{""themes"": null}",1.5204379558563232,"{""themes"": ""governments_and_governance""}",2.128148078918457,"{""themes"": null}",1.5230991840362549,"{""themes"": null}",1.524092197418213,"{""themes"": null}",1.5172789096832275,"{""themes"": null}",1.522564172744751,"{""themes"": null}",1.5152130126953125,"{""themes"": null}",1.51810622215271,"{""themes"": null}",1.5205738544464111
"In late May, bullet holes were found in the door of a Jewish school and synagogue.",48,"{""themes"": null}",1.2365288734436035,"{""themes"": [""culture_and_nationalism""]}",1.6632189750671387,"{""themes"": ""law_and_crime""}",1.578481912612915,"{""themes"": null}",1.2349910736083984,"{""themes"": null}",1.2392802238464355,"{""themes"": ""rights_liberties_minorities_discrimination""}",1.9254820346832275,"{""themes"": null}",1.235912799835205,"{""themes"": ""null""}",1.317263126373291,"{""themes"": null}",1.2357251644134521,"{""themes"": null}",1.2306370735168457,"{""themes"": ""null""}",1.3181490898132324,"{""themes"": null}",1.2339670658111572
"It added that firefighting had caused ""tremendous demand"" in the region — roughly quadruple the usual demand.",49,"{""themes"": null}",1.2469170093536377,"{""themes"": null}",1.2425789833068848,"{""themes"": null}",1.2440550327301025,"{""themes"": null}",1.244110107421875,"{""themes"": null}",1.2464320659637451,"{""themes"": null}",1.2454731464385986,"{""themes"": null}",1.2432281970977783,"{""themes"": null}",1.240535020828247,"{""themes"": null}",1.2435052394866943,"{""themes"": null}",1.2389178276062012,"{""themes"": null}",1.2425291538238525,"{""themes"": ""null""}",1.3289477825164795
"Trudeau’s cabinet, acknowledged residents’ concerns about the drug-consumption site and its proximity to a school in a statement, but said Mr.",50,"{""themes"": null}",1.5156888961791992,"{""themes"": null}",1.5219593048095703,"{""themes"": [""law_and_crime""]}",1.858078956604004,"{""themes"": null}",1.5124919414520264,"{""themes"": [""governments_and_governance""]}",2.1226418018341064,"{""themes"": null}",1.5138530731201172,"{""themes"": [""health_and_social_services""]}",1.8568618297576904,"{""themes"": ""education""}",1.595839023590088,"{""themes"": null}",1.5150680541992188,"{""themes"": null}",1.512481927871704,"{""themes"": null}",1.5120587348937988,"{""themes"": null}",1.51373291015625
"In that case one of the victims is not talking to police and the other two are sedated, he said.",51,"{""themes"": null}",1.2380568981170654,"{""themes"": null}",1.2397618293762207,"{""themes"": ""law_and_crime""}",1.5810422897338867,"{""themes"": null}",1.23862624168396,"{""themes"": null}",1.240846872329712,"{""themes"": null}",1.2402429580688477,"{""themes"": ""health_and_social_services""}",1.5828509330749512,"{""themes"": null}",1.239569902420044,"{""themes"": null}",1.241581678390503,"{""themes"": null}",1.238023042678833,"{""themes"": null}",1.2376790046691895,"{""themes"": null}",1.2374532222747803
"Vice-President Kamala Harris says she'd find a place in her cabinet for a Republican if elected president, though she told CNN in a sit-down interview that she didn't have a specific individual in mind.",52,"{""themes"": null}",1.5199239253997803,"{""themes"": null}",1.5173840522766113,"{""themes"": null}",1.5149319171905518,"{""themes"": null}",1.5145001411437988,"{""themes"": ""governments_and_governance""}",2.124635934829712,"{""themes"": null}",1.5195860862731934,"{""themes"": null}",1.5168399810791016,"{""themes"": null}",1.5141029357910156,"{""themes"": null}",1.5164148807525635,"{""themes"": null}",1.5123498439788818,"{""themes"": ""international_affairs_and_defense""}",2.0276269912719727,"{""themes"": null}",1.514343023300171
"“Whatever political or ideological differences exist between us,” Carr wrote, “we have a larger collective responsibility to maintain a climate of respect  —  one free from hate and intimidation  —  on our campuses.”  jfeith@postmedia.com",53,"{""themes"": null}",1.5224730968475342,"{""themes"": null}",1.5215051174163818,"{""themes"": ""law_and_crime""}",1.8628990650177002,"{""themes"": null}",1.5207228660583496,"{""themes"": [""governments_and_governance""]}",2.1284260749816895,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.2098870277404785,"{""themes"": null}",1.5190668106079102,"{""themes"": ""education""}",1.6046199798583984,"{""themes"": null}",1.5202531814575195,"{""themes"": null}",1.518125057220459,"{""themes"": null}",1.5206298828125,"{""themes"": null}",1.520380973815918
• Expand services for students with dyslexia and other learning challenges.,54,"{""themes"": null}",1.2350530624389648,"{""themes"": null}",1.2345972061157227,"{""themes"": null}",1.2324590682983398,"{""themes"": null}",1.2314550876617432,"{""themes"": null}",1.236358880996704,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9184110164642334,"{""themes"": ""health_and_social_services""}",1.5749552249908447,"{""themes"": ""education""}",1.3164212703704834,"{""themes"": null}",1.2328541278839111,"{""themes"": null}",1.227097749710083,"{""themes"": null}",1.2306838035583496,"{""themes"": null}",1.2336721420288086
Biden's motivation for running was deeply intertwined with Trump.,55,"{""themes"": null}",1.2311737537384033,"{""themes"": null}",1.2348847389221191,"{""themes"": null}",1.2289557456970215,"{""themes"": null}",1.229381799697876,"{""themes"": [""governments_and_governance""]}",1.8346827030181885,"{""themes"": null}",1.2295811176300049,"{""themes"": null}",1.2337498664855957,"{""themes"": null}",1.226762056350708,"{""themes"": null}",1.2323429584503174,"{""themes"": null}",1.2275559902191162,"{""themes"": ""international_affairs_and_defense""}",1.740992784500122,"{""themes"": null}",1.22910737991333
"It also was the first power-play goal this season by a Montreal rearguard, and the first since Jan. 20, 2024, also scored by Matheson, during a 9-4 drubbing at Boston.",56,"{""themes"": null}",1.5210940837860107,"{""themes"": null}",1.522589921951294,"{""themes"": null}",1.5167129039764404,"{""themes"": null}",1.5168089866638184,"{""themes"": null}",1.523756742477417,"{""themes"": null}",1.5207350254058838,"{""themes"": null}",1.5186271667480469,"{""themes"": null}",1.5176219940185547,"{""themes"": null}",1.5194778442382812,"{""themes"": null}",1.5151729583740234,"{""themes"": null}",1.5180978775024414,"{""themes"": null}",1.5175151824951172
"Either result would have major implications for Canada, particularly on the economy and immigration but also on foreign policy.",57,"{""themes"": null}",1.2398018836975098,"{""themes"": null}",1.2462029457092285,"{""themes"": null}",1.2377817630767822,"{""themes"": ""immigration""}",1.408261775970459,"{""themes"": [""governments_and_governance""]}",1.845973014831543,"{""themes"": null}",1.2400481700897217,"{""themes"": null}",1.2379770278930664,"{""themes"": null}",1.2377910614013672,"{""themes"": [""economy_and_labour""]}",1.6673588752746582,"{""themes"": null}",1.2344970703125,"{""themes"": ""international_affairs_and_defense""}",1.7506661415100098,"{""themes"": null}",1.2367677688598633
Just under half of respondents supported teenagers receiving gender-affirming care such as counselling and hormone replacement treatment with parental consent.,58,"{""themes"": null}",1.249056100845337,"{""themes"": null}",1.2457163333892822,"{""themes"": null}",1.2400050163269043,"{""themes"": null}",1.2419860363006592,"{""themes"": ""null""}",1.3310542106628418,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.930635690689087,"{""themes"": ""health_and_social_services""}",1.5846431255340576,"{""themes"": null}",1.2382197380065918,"{""themes"": null}",1.2410309314727783,"{""themes"": null}",1.2399909496307373,"{""themes"": null}",1.23881196975708,"{""themes"": null}",1.241051197052002
“That ultimately you need shared values.,59,"{""themes"": null}",1.2301368713378906,"{""themes"": null}",1.226931095123291,"{""themes"": null}",1.226548194885254,"{""themes"": null}",1.2261817455291748,"{""themes"": null}",1.2303409576416016,"{""themes"": null}",1.2274119853973389,"{""themes"": null}",1.2319352626800537,"{""themes"": null}",1.2234811782836914,"{""themes"": null}",1.2273988723754883,"{""themes"": null}",1.2238757610321045,"{""themes"": null}",1.2271170616149902,"{""themes"": null}",1.2264490127563477
Angela Johnston has more on how it could play out.,60,"{""themes"": null}",1.2329058647155762,"{""themes"": null}",1.2320330142974854,"{""themes"": null}",1.2304720878601074,"{""themes"": null}",1.2308077812194824,"{""themes"": null}",1.2337489128112793,"{""themes"": null}",1.2313809394836426,"{""themes"": null}",1.2301430702209473,"{""themes"": null}",1.2292249202728271,"{""themes"": null}",1.2315959930419922,"{""themes"": null}",1.2276179790496826,"{""themes"": null}",1.2296457290649414,"{""themes"": null}",1.2309861183166504
"It has featured anti-Israel protests since the October 7 massacre, including last December, when two men were later arrested and charged (although charges against one of the men were later dropped).",61,"{""themes"": null}",1.5160791873931885,"{""themes"": [""culture_and_nationalism""]}",1.9452838897705078,"{""themes"": ""law_and_crime""}",1.8563828468322754,"{""themes"": null}",1.5146980285644531,"{""themes"": ""null""}",1.6040349006652832,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.202709913253784,"{""themes"": null}",1.5162220001220703,"{""themes"": null}",1.5106990337371826,"{""themes"": null}",1.514388084411621,"{""themes"": null}",1.5115621089935303,"{""themes"": ""international_affairs_and_defense""}",2.0289978981018066,"{""themes"": null}",1.5138089656829834
The crowds downtown will be thinning out if the TTC goes on strike.,62,"{""themes"": null}",1.2361090183258057,"{""themes"": null}",1.2342181205749512,"{""themes"": null}",1.2326757907867432,"{""themes"": null}",1.2329699993133545,"{""themes"": null}",1.2360970973968506,"{""themes"": null}",1.2346549034118652,"{""themes"": null}",1.2346391677856445,"{""themes"": null}",1.2334027290344238,"{""themes"": [""economy_and_labour""]}",1.6626348495483398,"{""themes"": null}",1.229928970336914,"{""themes"": null}",1.2314176559448242,"{""themes"": null}",1.2342500686645508
This newsletter is your weekly guide to what we’re doing about it.,63,"{""themes"": null}",1.234569787979126,"{""themes"": null}",1.232956886291504,"{""themes"": null}",1.2310409545898438,"{""themes"": null}",1.2307920455932617,"{""themes"": null}",1.2384777069091797,"{""themes"": null}",1.2332098484039307,"{""themes"": null}",1.2345330715179443,"{""themes"": null}",1.2329208850860596,"{""themes"": null}",1.2322750091552734,"{""themes"": null}",1.2301609516143799,"{""themes"": null}",1.2326340675354004,"{""themes"": null}",1.2320330142974854
"Trump was injured after a shooting unfolded during a rally in Butler, Pa., on Saturday that left two people dead, including the shooter.",64,"{""themes"": null}",1.2427420616149902,"{""themes"": null}",1.2429969310760498,"{""themes"": ""law_and_crime""}",1.5848121643066406,"{""themes"": null}",1.241260051727295,"{""themes"": ""null""}",1.33001708984375,"{""themes"": null}",1.2473831176757812,"{""themes"": null}",1.2428381443023682,"{""themes"": null}",1.242055892944336,"{""themes"": null}",1.2419049739837646,"{""themes"": null}",1.2408080101013184,"{""themes"": ""null""}",1.3263309001922607,"{""themes"": null}",1.2423818111419678
"Thursday’s byelection came with Ford’s PCs riding high in the Star’s August Abacus public opinion poll, with 42 per cent support despite challenges including an RCMP investigation into his government’s $8.28 billion Greenbelt land swap scandal.",65,"{""themes"": [""public_lands_and_agriculture""]}",2.126296043395996,"{""themes"": null}",1.5225830078125,"{""themes"": [""law_and_crime""]}",1.8644118309020996,"{""themes"": null}",1.5200779438018799,"{""themes"": ""governments_and_governance""}",2.124788999557495,"{""themes"": null}",1.5226380825042725,"{""themes"": null}",1.520982027053833,"{""themes"": null}",1.5188102722167969,"{""themes"": [""economy_and_labour""]}",1.9479999542236328,"{""themes"": null}",1.5156769752502441,"{""themes"": null}",1.5185909271240234,"{""themes"": null}",1.519758939743042
“Users must be addressed in French.,66,"{""themes"": null}",1.2317028045654297,"{""themes"": ""culture_and_nationalism""}",1.6610028743743896,"{""themes"": null}",1.2263329029083252,"{""themes"": null}",1.2261428833007812,"{""themes"": null}",1.2303547859191895,"{""themes"": null}",1.2293570041656494,"{""themes"": null}",1.2294549942016602,"{""themes"": null}",1.2241559028625488,"{""themes"": null}",1.2273201942443848,"{""themes"": null}",1.2253739833831787,"{""themes"": null}",1.228637933731079,"{""themes"": null}",1.2280511856079102
TRCA advises people to avoid all recreational activities in or around water as conditions can change rapidly.,67,"{""themes"": ""public_lands_and_agriculture""}",1.839453935623169,"{""themes"": null}",1.237123727798462,"{""themes"": null}",1.2343580722808838,"{""themes"": null}",1.236126184463501,"{""themes"": null}",1.2393372058868408,"{""themes"": null}",1.2391910552978516,"{""themes"": ""null""}",1.3218939304351807,"{""themes"": null}",1.2381682395935059,"{""themes"": null}",1.2357301712036133,"{""themes"": null}",1.2309765815734863,"{""themes"": null}",1.2369470596313477,"{""themes"": ""environment_and_energy""}",1.4910380840301514
"She’s now looking at other options, even if they’re pricier.",68,"{""themes"": null}",1.23944091796875,"{""themes"": null}",1.2354743480682373,"{""themes"": null}",1.233015775680542,"{""themes"": null}",1.234696865081787,"{""themes"": null}",1.2383599281311035,"{""themes"": null}",1.2348861694335938,"{""themes"": null}",1.2356579303741455,"{""themes"": null}",1.2356858253479004,"{""themes"": ""economy_and_labour""}",1.662062168121338,"{""themes"": null}",1.2292490005493164,"{""themes"": null}",1.2328870296478271,"{""themes"": null}",1.2316198348999023
