body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
“It’s tough to play catchup off the back-to-backs.,44,"{""themes"": [null]}",1.2153069972991943,"{""themes"": [null]}",1.2118070125579834,"{""themes"": [null]}",1.2169628143310547,"{""themes"": null}",1.1163110733032227,"{""themes"": [null]}",1.215770959854126,"{""themes"": null}",1.1129400730133057,"{""themes"": [null]}",1.2030198574066162,"{""themes"": [null]}",1.2132408618927002,"{""themes"": null}",1.1193668842315674,"{""themes"": [""null""]}",1.2125179767608643,"{""themes"": [null]}",1.2091240882873535,"{""themes"": [null]}",1.2081429958343506
"The third process, counting of absentee ballots, is scheduled to start Monday at 9 a.m.",45,"{""themes"": null}",1.1282801628112793,"{""themes"": null}",1.1283948421478271,"{""themes"": [""law_and_crime""]}",1.4695911407470703,"{""themes"": null}",1.1254868507385254,"{""themes"": [""governments_and_governance""]}",1.514247179031372,"{""themes"": null}",1.1272518634796143,"{""themes"": null}",1.1189732551574707,"{""themes"": null}",1.1246592998504639,"{""themes"": null}",1.1286921501159668,"{""themes"": [""null""]}",1.2216999530792236,"{""themes"": [null]}",1.2214529514312744,"{""themes"": null}",1.1239218711853027
Eric Reguly: Lebanon’s economy was in dire shape even before the Israel-Hezbollah war.,46,"{""themes"": null}",1.1301310062408447,"{""themes"": [""null""]}",1.224168300628662,"{""themes"": [""null""]}",1.2271537780761719,"{""themes"": [""null""]}",1.2278671264648438,"{""themes"": [""null""]}",1.228430986404419,"{""themes"": [""null""]}",1.2260451316833496,"{""themes"": [""null""]}",1.2249479293823242,"{""themes"": null}",1.1306700706481934,"{""themes"": [""economy_and_labour""]}",1.5178442001342773,"{""themes"": [""null""]}",1.2230992317199707,"{""themes"": [""international_affairs_and_defense""]}",1.6636979579925537,"{""themes"": null}",1.1323721408843994
Bastyovanszky also alleged the mayor’s office falsely claimed to city councillors and school trustees that he was under investigation by the integrity commissioner and that Sim sought to dissolve the park board because he was “unable to control decisions” of commissioners.,47,"{""themes"": null}",1.2262787818908691,"{""themes"": [""null""]}",1.31693696975708,"{""themes"": [""law_and_crime""]}",1.561150074005127,"{""themes"": null}",1.215857982635498,"{""themes"": [""governments_and_governance""]}",1.614706039428711,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.95493483543396,"{""themes"": [""null""]}",1.317544937133789,"{""themes"": [""null""]}",1.3153610229492188,"{""themes"": null}",1.2227067947387695,"{""themes"": [""null""]}",1.318763017654419,"{""themes"": [""null""]}",1.3191349506378174,"{""themes"": [null]}",1.3167672157287598
"In late May, bullet holes were found in the door of a Jewish school and synagogue.",48,"{""themes"": null}",1.1228220462799072,"{""themes"": [""culture_and_nationalism""]}",1.5567059516906738,"{""themes"": [""law_and_crime""]}",1.45894193649292,"{""themes"": null}",1.1198220252990723,"{""themes"": null}",1.1222074031829834,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8511719703674316,"{""themes"": null}",1.1178929805755615,"{""themes"": null}",1.1215312480926514,"{""themes"": null}",1.126417875289917,"{""themes"": null}",1.1191291809082031,"{""themes"": [""international_affairs_and_defense""]}",1.653365135192871,"{""themes"": null}",1.1241531372070312
"It added that firefighting had caused ""tremendous demand"" in the region — roughly quadruple the usual demand.",49,"{""themes"": null}",1.1330451965332031,"{""themes"": null}",1.1355018615722656,"{""themes"": [""law_and_crime""]}",1.4773030281066895,"{""themes"": null}",1.1390340328216553,"{""themes"": null}",1.1392388343811035,"{""themes"": null}",1.1368579864501953,"{""themes"": null}",1.1348259449005127,"{""themes"": null}",1.1386959552764893,"{""themes"": null}",1.1348998546600342,"{""themes"": [""null""]}",1.2328760623931885,"{""themes"": [""null""]}",1.2303080558776855,"{""themes"": [""environment_and_energy""]}",1.4289252758026123
"Trudeau’s cabinet, acknowledged residents’ concerns about the drug-consumption site and its proximity to a school in a statement, but said Mr.",50,"{""themes"": [""public_lands_and_agriculture""]}",1.678117036819458,"{""themes"": [""culture_and_nationalism""]}",1.626786708831787,"{""themes"": [""law_and_crime""]}",1.5308637619018555,"{""themes"": [""null""]}",2.5950310230255127,"{""themes"": [""governments_and_governance""]}",1.5808558464050293,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9210009574890137,"{""themes"": [""health_and_social_services""]}",1.5759518146514893,"{""themes"": [""education""]}",1.3283169269561768,"{""themes"": [""null""]}",1.2902379035949707,"{""themes"": [""null""]}",1.2873132228851318,"{""themes"": [""international_affairs_and_defense""]}",3.7167611122131348,"{""themes"": [""environment_and_energy""]}",7.682706832885742
"In that case one of the victims is not talking to police and the other two are sedated, he said.",51,"{""themes"": null}",1.1293931007385254,"{""themes"": [null]}",1.2256810665130615,"{""themes"": [""law_and_crime""]}",1.4660818576812744,"{""themes"": null}",1.1285569667816162,"{""themes"": [null]}",1.228442907333374,"{""themes"": null}",1.1238088607788086,"{""themes"": [""health_and_social_services""]}",1.5186288356781006,"{""themes"": [null]}",1.2229061126708984,"{""themes"": null}",1.1322011947631836,"{""themes"": [null]}",1.2220301628112793,"{""themes"": [null]}",1.2264389991760254,"{""themes"": [null]}",1.2244842052459717
"Vice-President Kamala Harris says she'd find a place in her cabinet for a Republican if elected president, though she told CNN in a sit-down interview that she didn't have a specific individual in mind.",52,"{""themes"": null}",1.2064990997314453,"{""themes"": [""null""]}",1.3003246784210205,"{""themes"": [""null""]}",1.2985131740570068,"{""themes"": null}",1.2015888690948486,"{""themes"": [""governments_and_governance""]}",1.5933270454406738,"{""themes"": [""null""]}",1.3014988899230957,"{""themes"": null}",1.199585199356079,"{""themes"": [""null""]}",1.2932429313659668,"{""themes"": null}",1.2052350044250488,"{""themes"": [null]}",1.2947359085083008,"{""themes"": [""null""]}",1.2969889640808105,"{""themes"": null}",1.2011749744415283
"“Whatever political or ideological differences exist between us,” Carr wrote, “we have a larger collective responsibility to maintain a climate of respect  —  one free from hate and intimidation  —  on our campuses.”  jfeith@postmedia.com",53,"{""themes"": null}",1.2128899097442627,"{""themes"": [""culture_and_nationalism""]}",1.6492102146148682,"{""themes"": [""null""]}",1.3113129138946533,"{""themes"": [""null""]}",1.310265064239502,"{""themes"": [""governments_and_governance""]}",1.603607177734375,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9438440799713135,"{""themes"": [""null""]}",1.305544137954712,"{""themes"": [""education""]}",1.3579638004302979,"{""themes"": null}",1.2149200439453125,"{""themes"": [""null""]}",1.3073070049285889,"{""themes"": [""null""]}",1.3104808330535889,"{""themes"": [""null""]}",1.3100709915161133
• Expand services for students with dyslexia and other learning challenges.,54,"{""themes"": null}",1.1102161407470703,"{""themes"": null}",1.1153888702392578,"{""themes"": [""null""]}",1.2086570262908936,"{""themes"": null}",1.1102652549743652,"{""themes"": [""governments_and_governance""]}",1.498749017715454,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.84273099899292,"{""themes"": [""health_and_social_services""]}",1.4989299774169922,"{""themes"": [""education""]}",1.2578020095825195,"{""themes"": null}",1.1139640808105469,"{""themes"": [""technology""]}",1.2521839141845703,"{""themes"": null}",1.1135351657867432,"{""themes"": null}",1.116518259048462
Biden's motivation for running was deeply intertwined with Trump.,55,"{""themes"": [null]}",1.2081410884857178,"{""themes"": null}",1.1073698997497559,"{""themes"": [""null""]}",1.203679084777832,"{""themes"": [""null""]}",1.2077810764312744,"{""themes"": [""governments_and_governance""]}",1.5038049221038818,"{""themes"": null}",1.1063487529754639,"{""themes"": null}",1.1071791648864746,"{""themes"": [""null""]}",1.2010879516601562,"{""themes"": null}",1.1090238094329834,"{""themes"": [""null""]}",1.2019438743591309,"{""themes"": [""international_affairs_and_defense""]}",1.641808271408081,"{""themes"": [null]}",1.2020480632781982
"It also was the first power-play goal this season by a Montreal rearguard, and the first since Jan. 20, 2024, also scored by Matheson, during a 9-4 drubbing at Boston.",56,"{""themes"": null}",1.210279941558838,"{""themes"": null}",1.210662841796875,"{""themes"": null}",1.2064001560211182,"{""themes"": null}",1.2105331420898438,"{""themes"": null}",1.212806224822998,"{""themes"": null}",1.2068161964416504,"{""themes"": null}",1.2111561298370361,"{""themes"": null}",1.2116668224334717,"{""themes"": null}",1.2112720012664795,"{""themes"": [""null""]}",1.306199073791504,"{""themes"": null}",1.2092759609222412,"{""themes"": null}",1.2075121402740479
"Either result would have major implications for Canada, particularly on the economy and immigration but also on foreign policy.",57,"{""themes"": [null]}",1.2173047065734863,"{""themes"": [""null""]}",1.2186639308929443,"{""themes"": [""null""]}",1.2207579612731934,"{""themes"": [""immigration""]}",1.2646350860595703,"{""themes"": [""governments_and_governance""]}",1.5111632347106934,"{""themes"": [""null""]}",1.2182049751281738,"{""themes"": null}",1.1206538677215576,"{""themes"": [""null""]}",1.2196574211120605,"{""themes"": [""economy_and_labour""]}",1.5106048583984375,"{""themes"": [""null""]}",1.2204720973968506,"{""themes"": [""international_affairs_and_defense""]}",1.6606149673461914,"{""themes"": [""null""]}",1.218813180923462
Just under half of respondents supported teenagers receiving gender-affirming care such as counselling and hormone replacement treatment with parental consent.,58,"{""themes"": null}",1.1385791301727295,"{""themes"": [""culture_and_nationalism""]}",1.5758638381958008,"{""themes"": [""null""]}",1.2363150119781494,"{""themes"": [""null""]}",1.2335960865020752,"{""themes"": [""governments_and_governance""]}",1.5264530181884766,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8685240745544434,"{""themes"": [""health_and_social_services""]}",1.5269079208374023,"{""themes"": [""education""]}",1.278975009918213,"{""themes"": null}",1.1372711658477783,"{""themes"": [""null""]}",1.231544017791748,"{""themes"": [""null""]}",1.234288215637207,"{""themes"": null}",1.1405150890350342
“That ultimately you need shared values.,59,"{""themes"": null}",1.0693409442901611,"{""themes"": [""culture_and_nationalism""]}",1.5135653018951416,"{""themes"": null}",1.0708107948303223,"{""themes"": null}",1.0742318630218506,"{""themes"": [""governments_and_governance""]}",1.4648330211639404,"{""themes"": null}",1.0775580406188965,"{""themes"": null}",1.0738368034362793,"{""themes"": [""null""]}",1.1664478778839111,"{""themes"": null}",1.0721440315246582,"{""themes"": [null]}",1.1681430339813232,"{""themes"": [""null""]}",1.170548915863037,"{""themes"": [null]}",1.1716721057891846
Angela Johnston has more on how it could play out.,60,"{""themes"": null}",1.0988552570343018,"{""themes"": [""null""]}",1.1999430656433105,"{""themes"": [""null""]}",1.18971586227417,"{""themes"": [""null""]}",1.1918020248413086,"{""themes"": [""null""]}",1.191586971282959,"{""themes"": null}",1.0996499061584473,"{""themes"": null}",1.097635269165039,"{""themes"": [""null""]}",1.194448709487915,"{""themes"": null}",1.0968091487884521,"{""themes"": [""null""]}",1.1883728504180908,"{""themes"": [""null""]}",1.1891047954559326,"{""themes"": [""null""]}",1.1877379417419434
"It has featured anti-Israel protests since the October 7 massacre, including last December, when two men were later arrested and charged (although charges against one of the men were later dropped).",61,"{""themes"": null}",1.196686029434204,"{""themes"": [""null""]}",1.293652057647705,"{""themes"": [""law_and_crime""]}",1.535120964050293,"{""themes"": null}",1.1931078433990479,"{""themes"": [""null""]}",1.2923710346221924,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9252049922943115,"{""themes"": null}",1.1950111389160156,"{""themes"": [""null""]}",1.2878379821777344,"{""themes"": null}",1.1948168277740479,"{""themes"": [""null""]}",1.2889909744262695,"{""themes"": [""null""]}",1.289837121963501,"{""themes"": null}",1.194948673248291
The crowds downtown will be thinning out if the TTC goes on strike.,62,"{""themes"": [null]}",1.2079722881317139,"{""themes"": null}",1.1145970821380615,"{""themes"": [""law_and_crime""]}",1.4503002166748047,"{""themes"": null}",1.1072678565979004,"{""themes"": [""governments_and_governance""]}",1.4970190525054932,"{""themes"": null}",1.1126272678375244,"{""themes"": [null]}",1.2005980014801025,"{""themes"": [null]}",1.2021968364715576,"{""themes"": [""economy_and_labour""]}",1.4997799396514893,"{""themes"": [""null""]}",1.2013640403747559,"{""themes"": [null]}",1.2088801860809326,"{""themes"": [null]}",1.2105069160461426
This newsletter is your weekly guide to what we’re doing about it.,63,"{""themes"": null}",1.1019105911254883,"{""themes"": [""null""]}",1.1969630718231201,"{""themes"": [""null""]}",1.1943931579589844,"{""themes"": null}",1.0983028411865234,"{""themes"": [""null""]}",1.195124864578247,"{""themes"": [""null""]}",1.2034916877746582,"{""themes"": [""null""]}",1.1922309398651123,"{""themes"": [""null""]}",1.1980390548706055,"{""themes"": [""null""]}",1.1977481842041016,"{""themes"": [""null""]}",1.1955080032348633,"{""themes"": [""null""]}",1.1961228847503662,"{""themes"": [""null""]}",1.1968913078308105
"Trump was injured after a shooting unfolded during a rally in Butler, Pa., on Saturday that left two people dead, including the shooter.",64,"{""themes"": null}",1.1380159854888916,"{""themes"": null}",1.1364200115203857,"{""themes"": [""law_and_crime""]}",1.473564863204956,"{""themes"": null}",1.1326541900634766,"{""themes"": null}",1.1368401050567627,"{""themes"": null}",1.136106014251709,"{""themes"": null}",1.135477066040039,"{""themes"": [null]}",1.2318060398101807,"{""themes"": null}",1.1309850215911865,"{""themes"": [null]}",1.232640027999878,"{""themes"": null}",1.1341886520385742,"{""themes"": null}",1.1383931636810303
